entity,attribute,gold_value,entity_documents,cue_documents,support_documents,distortion_candidate_documents,covered,distinct_support_formulations,support_formulation_entropy_bits
Murkvex,types,ground | normal,936,246,23,223,1,23,4.523562
Murkvex,ability,Moody,936,153,0,153,0,0,0.0
Murkvex,hp,91,936,250,2,248,1,2,1.0
Murkvex,attack,94,936,265,0,265,0,0,0.0
Murkvex,defense,33,936,292,0,292,0,0,0.0
Murkvex,special attack,168,936,183,0,183,0,0,0.0
Murkvex,special defense,74,936,199,2,197,1,2,1.0
Murkvex,speed,116,936,309,0,309,0,0,0.0
Murkvex,base_stat_total,576,936,201,0,201,0,0,0.0
Murkvex,weight,2516,936,159,0,159,0,0,0.0
Murkvex,height,6,936,148,8,140,1,8,3.0
Murkvex,move,Feint,936,450,0,450,0,0,0.0
Mystream,classification,Steam Geminon,138,32,4,28,1,4,2.0
Mystream,types,water,138,30,19,11,1,19,4.247928
Mystream,ability,Cute Charm,138,16,1,15,1,1,-0.0
Mystream,hp,81,138,10,0,10,0,0,0.0
Mystream,attack,42,138,12,0,12,0,0,0.0
Mystream,defense,97,138,9,1,8,1,1,-0.0
Mystream,special attack,74,138,9,0,9,0,0,0.0
Mystream,special defense,113,138,13,0,13,0,0,0.0
Mystream,speed,106,138,13,0,13,0,0,0.0
Mystream,base_stat_total,513,138,19,0,19,0,0,0.0
Mystream,weight,219,138,14,0,14,0,0,0.0
Mystream,height,8,138,14,0,14,0,0,0.0
Mystream,move,Steam Eruption,138,25,1,24,1,1,-0.0
Neblume,classification,Mist Geminon,599,201,87,114,1,88,6.459432
Neblume,types,ghost,599,183,103,80,1,107,6.741467
Neblume,ability,Torrent,599,105,0,105,0,0,0.0
Neblume,hp,83,599,128,3,125,1,3,1.584963
Neblume,attack,58,599,139,0,139,0,0,0.0
Neblume,defense,22,599,133,0,133,0,0,0.0
Neblume,special attack,120,599,121,3,118,1,3,1.584963
Neblume,special defense,98,599,111,1,110,1,1,-0.0
Neblume,speed,105,599,177,0,177,0,0,0.0
Neblume,base_stat_total,486,599,115,1,114,1,1,-0.0
Neblume,weight,107,599,150,0,150,0,0,0.0
Neblume,height,55,599,143,0,143,0,0,0.0
Neblume,move,Max Phantasm,599,263,4,259,1,4,2.0
Nebulisk,classification,Rain Geminon,415,131,2,129,1,2,1.0
Nebulisk,types,ghost,415,118,52,66,1,57,5.83289
Nebulisk,ability,Drizzle,415,46,0,46,0,0,0.0
Nebulisk,hp,129,415,96,0,96,0,0,0.0
Nebulisk,attack,98,415,103,0,103,0,0,0.0
Nebulisk,defense,34,415,75,0,75,0,0,0.0
Nebulisk,special attack,192,415,85,0,85,0,0,0.0
Nebulisk,special defense,154,415,70,0,70,0,0,0.0
Nebulisk,speed,147,415,112,0,112,0,0,0.0
Nebulisk,base_stat_total,754,415,79,0,79,0,0,0.0
Nebulisk,weight,182,415,97,0,97,0,0,0.0
Nebulisk,height,94,415,87,1,86,1,1,-0.0
Nebulisk,move,Moongeist Beam,415,177,0,177,0,0,0.0
Nebulusion,classification,Dream Geminon,512,175,81,94,1,84,6.392317
Nebulusion,types,ghost | psychic,512,152,79,73,1,84,6.392317
Nebulusion,ability,Bad Dreams,512,71,0,71,0,0,0.0
Nebulusion,hp,160,512,110,1,109,1,1,-0.0
Nebulusion,attack,109,512,106,0,106,0,0,0.0
Nebulusion,defense,40,512,104,0,104,0,0,0.0
Nebulusion,special attack,252,512,92,0,92,0,0,0.0
Nebulusion,special defense,186,512,97,0,97,0,0,0.0
Nebulusion,speed,186,512,141,1,140,1,1,-0.0
Nebulusion,base_stat_total,933,512,108,0,108,0,0,0.0
Nebulusion,weight,203,512,133,0,133,0,0,0.0
Nebulusion,height,110,512,118,0,118,0,0,0.0
Nebulusion,move,Trick Room,512,203,4,199,1,4,2.0
Nectabuzz,classification,Pollen Geminon,950,338,61,277,1,63,5.97728
Nectabuzz,types,bug,950,306,151,155,1,161,7.330917
Nectabuzz,ability,Simple,950,164,11,153,1,11,3.459432
Nectabuzz,hp,123,950,174,0,174,0,0,0.0
Nectabuzz,attack,70,950,230,0,230,0,0,0.0
Nectabuzz,defense,25,950,167,0,167,0,0,0.0
Nectabuzz,special attack,72,950,175,2,173,1,2,1.0
Nectabuzz,special defense,104,950,140,0,140,0,0,0.0
Nectabuzz,speed,28,950,238,1,237,1,1,-0.0
Nectabuzz,base_stat_total,422,950,162,0,162,0,0,0.0
Nectabuzz,weight,759,950,205,0,205,0,0,0.0
Nectabuzz,height,12,950,187,7,180,1,7,2.807355
Nectabuzz,move,Pollen Puff,950,418,2,416,1,2,1.0
Nectralith,classification,Stone Geminon,1040,334,138,196,1,141,7.139551
Nectralith,types,rock | ice,1040,276,66,210,1,66,6.044394
Nectralith,ability,Harvest,1040,142,0,142,0,0,0.0
Nectralith,hp,105,1040,268,1,267,1,1,-0.0
Nectralith,attack,208,1040,287,1,286,1,1,-0.0
Nectralith,defense,99,1040,274,2,272,1,2,1.0
Nectralith,special attack,218,1040,178,0,178,0,0,0.0
Nectralith,special defense,113,1040,188,1,187,1,1,-0.0
Nectralith,speed,102,1040,304,3,301,1,3,1.584963
Nectralith,base_stat_total,845,1040,254,1,253,1,1,-0.0
Nectralith,weight,1784,1040,196,0,196,0,0,0.0
Nectralith,height,3,1040,176,19,157,1,19,4.247928
Nectralith,move,Stone Edge,1040,461,67,394,1,69,6.108524
Nectrite,classification,Nectar Geminon,1088,412,135,277,1,138,7.108524
Nectrite,types,rock,1088,350,272,78,1,300,8.226975
Nectrite,ability,Honey Gather,1088,184,55,129,1,58,5.857981
Nectrite,hp,70,1088,219,7,212,1,7,2.807355
Nectrite,attack,46,1088,260,3,257,1,3,1.584963
Nectrite,defense,113,1088,286,4,282,1,4,2.0
Nectrite,special attack,11,1088,171,1,170,1,1,-0.0
Nectrite,special defense,85,1088,206,4,202,1,4,2.0
Nectrite,speed,72,1088,301,5,296,1,5,2.321928
Nectrite,base_stat_total,397,1088,212,1,211,1,1,-0.0
Nectrite,weight,29,1088,236,1,235,1,1,-0.0
Nectrite,height,5,1088,215,14,201,1,14,3.807355
Nectrite,move,Rock Polish,1088,440,42,398,1,42,5.392317
Nectrock,classification,Honey Geminon,959,272,60,212,1,60,5.906891
Nectrock,types,rock | ice,959,275,72,203,1,74,6.209453
Nectrock,ability,Honey Gather,959,174,58,116,1,62,5.954196
Nectrock,hp,63,959,227,0,227,0,0,0.0
Nectrock,attack,123,959,265,3,262,1,3,1.584963
Nectrock,defense,60,959,206,2,204,1,2,1.0
Nectrock,special attack,128,959,175,4,171,1,4,2.0
Nectrock,special defense,77,959,149,1,148,1,1,-0.0
Nectrock,speed,73,959,284,4,280,1,4,2.0
Nectrock,base_stat_total,524,959,170,1,169,1,1,-0.0
Nectrock,weight,1189,959,163,0,163,0,0,0.0
Nectrock,height,2,959,144,18,126,1,18,4.169925
Nectrock,move,Avalanche,959,448,2,446,1,2,1.0
Nervolt,classification,Nerve Geminon,883,222,29,193,1,29,4.857981
Nervolt,types,electric,883,228,131,97,1,135,7.076816
Nervolt,ability,Moody,883,137,5,132,1,5,2.321928
Nervolt,hp,53,883,261,2,259,1,2,1.0
Nervolt,attack,58,883,274,0,274,0,0,0.0
Nervolt,defense,95,883,235,0,235,0,0,0.0
Nervolt,special attack,88,883,191,3,188,1,3,1.584963
Nervolt,special defense,52,883,182,2,180,1,2,1.0
Nervolt,speed,102,883,330,10,320,1,10,3.321928
Nervolt,base_stat_total,448,883,200,1,199,1,1,-0.0
Nervolt,weight,221,883,145,0,145,0,0,0.0
Nervolt,height,32,883,137,0,137,0,0,0.0
Nervolt,move,Discharge,883,453,5,448,1,5,2.321928
Nervora,classification,Aura Geminon,650,183,41,142,1,41,5.357552
Nervora,types,electric | fairy,650,153,14,139,1,15,3.906891
Nervora,ability,Rattled,650,119,3,116,1,3,1.584963
Nervora,hp,83,650,171,0,171,0,0,0.0
Nervora,attack,86,650,188,1,187,1,1,-0.0
Nervora,defense,147,650,163,2,161,1,2,1.0
Nervora,special attack,141,650,158,1,157,1,1,-0.0
Nervora,special defense,87,650,127,0,127,0,0,0.0
Nervora,speed,143,650,239,3,236,1,3,1.584963
Nervora,base_stat_total,687,650,161,1,160,1,1,-0.0
Nervora,weight,332,650,111,0,111,0,0,0.0
Nervora,height,48,650,107,1,106,1,1,-0.0
Nervora,move,Charge,650,325,1,324,1,1,-0.0
Nimbaura,classification,Mist Geminon,172,40,6,34,1,6,2.584963
Nimbaura,types,fairy,172,34,16,18,1,16,4.0
Nimbaura,ability,Swift Swim,172,55,5,50,1,5,2.321928
Nimbaura,hp,42,172,39,0,39,0,0,0.0
Nimbaura,attack,47,172,57,1,56,1,1,-0.0
Nimbaura,defense,81,172,42,1,41,1,1,-0.0
Nimbaura,special attack,71,172,49,0,49,0,0,0.0
Nimbaura,special defense,73,172,36,2,34,1,2,1.0
Nimbaura,speed,108,172,75,0,75,0,0,0.0
Nimbaura,base_stat_total,422,172,36,0,36,0,0,0.0
Nimbaura,weight,77,172,14,0,14,0,0,0.0
Nimbaura,height,16,172,14,0,14,0,0,0.0
Nimbaura,move,Misty Terrain,172,125,0,125,0,0,0.0
Nimbeclypse,classification,Storm Geminon,834,286,114,172,1,115,6.84549
Nimbeclypse,types,flying | dark,834,267,95,172,1,97,6.599913
Nimbeclypse,ability,Solar Power,834,147,0,147,0,0,0.0
Nimbeclypse,hp,81,834,171,0,171,0,0,0.0
Nimbeclypse,attack,34,834,232,1,231,1,1,-0.0
Nimbeclypse,defense,73,834,183,0,183,0,0,0.0
Nimbeclypse,special attack,140,834,186,1,185,1,1,-0.0
Nimbeclypse,special defense,114,834,149,1,148,1,1,-0.0
Nimbeclypse,speed,195,834,286,0,286,0,0,0.0
Nimbeclypse,base_stat_total,637,834,168,1,167,1,1,-0.0
Nimbeclypse,weight,466,834,212,0,212,0,0,0.0
Nimbeclypse,height,36,834,187,0,187,0,0,0.0
Nimbeclypse,move,Pursuit,834,399,4,395,1,4,2.0
Nimbostral,classification,Storm Geminon,934,300,153,147,1,158,7.303781
Nimbostral,types,flying | psychic,934,252,42,210,1,45,5.491853
Nimbostral,ability,Fur Coat,934,174,0,174,0,0,0.0
Nimbostral,hp,106,934,200,3,197,1,3,1.584963
Nimbostral,attack,64,934,239,1,238,1,1,-0.0
Nimbostral,defense,203,934,200,0,200,0,0,0.0
Nimbostral,special attack,51,934,189,0,189,0,0,0.0
Nimbostral,special defense,97,934,177,2,175,1,2,1.0
Nimbostral,speed,122,934,284,0,284,0,0,0.0
Nimbostral,base_stat_total,643,934,210,1,209,1,1,-0.0
Nimbostral,weight,459,934,198,1,197,1,1,-0.0
Nimbostral,height,21,934,176,2,174,1,2,1.0
Nimbostral,move,Heart Stamp,934,427,41,386,1,41,5.357552
Nimbulon,classification,Cloud Geminon,594,200,125,75,1,128,7.0
Nimbulon,types,flying,594,183,140,43,1,155,7.276124
Nimbulon,ability,Forecast,594,86,2,84,1,2,1.0
Nimbulon,hp,66,594,149,2,147,1,2,1.0
Nimbulon,attack,29,594,136,1,135,1,1,-0.0
Nimbulon,defense,62,594,123,1,122,1,1,-0.0
Nimbulon,special attack,119,594,129,0,129,0,0,0.0
Nimbulon,special defense,100,594,84,3,81,1,3,1.584963
Nimbulon,speed,158,594,199,0,199,0,0,0.0
Nimbulon,base_stat_total,534,594,115,0,115,0,0,0.0
Nimbulon,weight,350,594,134,0,134,0,0,0.0
Nimbulon,height,27,594,114,0,114,0,0,0.0
Nimbulon,move,Bounce,594,267,10,257,1,10,3.321928
Nimbush,classification,Cloud Geminon,891,244,168,76,1,171,7.417853
Nimbush,types,flying | grass,891,228,44,184,1,45,5.491853
Nimbush,ability,Storm Drain,891,147,11,136,1,11,3.459432
Nimbush,hp,59,891,279,0,279,0,0,0.0
Nimbush,attack,130,891,270,4,266,1,4,2.0
Nimbush,defense,67,891,264,4,260,1,4,2.0
Nimbush,special attack,31,891,203,0,203,0,0,0.0
Nimbush,special defense,85,891,166,1,165,1,1,-0.0
Nimbush,speed,76,891,323,1,322,1,1,-0.0
Nimbush,base_stat_total,448,891,188,0,188,0,0,0.0
Nimbush,weight,1683,891,184,0,184,0,0,0.0
Nimbush,height,16,891,171,6,165,1,6,2.584963
Nimbush,move,Air Slash,891,467,15,452,1,15,3.906891
Nimbust,classification,Cloud Geminon,1231,442,244,198,1,262,8.033423
Nimbust,types,flying,1231,416,279,137,1,310,8.276124
Nimbust,ability,Torrent,1231,195,0,195,0,0,0.0
Nimbust,hp,64,1231,250,2,248,1,2,1.0
Nimbust,attack,43,1231,266,5,261,1,5,2.321928
Nimbust,defense,123,1231,254,1,253,1,1,-0.0
Nimbust,special attack,30,1231,228,1,227,1,1,-0.0
Nimbust,special defense,58,1231,203,5,198,1,5,2.321928
Nimbust,speed,81,1231,357,3,354,1,3,1.584963
Nimbust,base_stat_total,399,1231,225,2,223,1,2,1.0
Nimbust,weight,306,1231,296,0,296,0,0,0.0
Nimbust,height,13,1231,271,7,264,1,7,2.807355
Nimbust,move,Sky Drop,1231,514,4,510,1,4,2.0
Nimvolt,classification,Cloud Geminon,305,60,17,43,1,17,4.087463
Nimvolt,types,flying,305,46,19,27,1,23,4.523562
Nimvolt,ability,Battery,305,65,0,65,0,0,0.0
Nimvolt,hp,42,305,85,2,83,1,2,1.0
Nimvolt,attack,17,305,125,1,124,1,1,-0.0
Nimvolt,defense,40,305,63,1,62,1,1,-0.0
Nimvolt,special attack,70,305,80,3,77,1,3,1.584963
Nimvolt,special defense,60,305,76,0,76,0,0,0.0
Nimvolt,speed,99,305,148,3,145,1,3,1.584963
Nimvolt,base_stat_total,328,305,69,0,69,0,0,0.0
Nimvolt,weight,233,305,20,0,20,0,0,0.0
Nimvolt,height,18,305,17,1,16,1,1,-0.0
Nimvolt,move,Dual Wingbeat,305,205,0,205,0,0,0.0
Nivette,classification,Hail Geminon,247,100,64,36,1,66,6.044394
Nivette,types,ice,247,94,80,14,1,88,6.459432
Nivette,ability,Cute Charm,247,17,3,14,1,3,1.584963
Nivette,hp,48,247,53,0,53,0,0,0.0
Nivette,attack,96,247,71,0,71,0,0,0.0
Nivette,defense,69,247,73,2,71,1,2,1.0
Nivette,special attack,99,247,44,0,44,0,0,0.0
Nivette,special defense,70,247,42,1,41,1,1,-0.0
Nivette,speed,15,247,85,1,84,1,1,-0.0
Nivette,base_stat_total,397,247,59,0,59,0,0,0.0
Nivette,weight,26,247,75,2,73,1,2,1.0
Nivette,height,12,247,76,4,72,1,4,2.0
Nivette,move,Hail,247,101,0,101,0,0,0.0
Noctferno,classification,Inferno Geminon,843,268,36,232,1,36,5.169925
Noctferno,types,flying | fire,843,244,63,181,1,65,6.022368
Noctferno,ability,Gluttony,843,134,1,133,1,1,-0.0
Noctferno,hp,133,843,132,0,132,0,0,0.0
Noctferno,attack,22,843,222,2,220,1,2,1.0
Noctferno,defense,79,843,165,2,163,1,2,1.0
Noctferno,special attack,98,843,156,1,155,1,1,-0.0
Noctferno,special defense,72,843,107,3,104,1,3,1.584963
Noctferno,speed,108,843,243,4,239,1,4,2.0
Noctferno,base_stat_total,512,843,154,0,154,0,0,0.0
Noctferno,weight,375,843,161,0,161,0,0,0.0
Noctferno,height,10,843,154,5,149,1,5,2.321928
Noctferno,move,Feather Dance,843,375,6,369,1,6,2.584963
Noctrus,classification,Shade Geminon,1120,351,17,334,1,17,4.087463
Noctrus,types,dark,1120,287,170,117,1,180,7.491853
Noctrus,ability,Shadow Tag,1120,226,18,208,1,19,4.247928
Noctrus,hp,108,1120,234,2,232,1,2,1.0
Noctrus,attack,39,1120,286,2,284,1,2,1.0
Noctrus,defense,60,1120,261,0,261,0,0,0.0
Noctrus,special attack,27,1120,212,1,211,1,1,-0.0
Noctrus,special defense,141,1120,205,0,205,0,0,0.0
Noctrus,speed,63,1120,332,1,331,1,1,-0.0
Noctrus,base_stat_total,438,1120,201,0,201,0,0,0.0
Noctrus,weight,39,1120,186,2,184,1,2,1.0
Noctrus,height,10,1120,162,3,159,1,3,1.584963
Noctrus,move,Punishment,1120,533,1,532,1,1,-0.0
Noctume,classification,Shadow Geminon,900,283,65,218,1,66,6.044394
Noctume,types,flying,900,260,157,103,1,166,7.375039
Noctume,ability,Bad Dreams,900,147,0,147,0,0,0.0
Noctume,hp,80,900,157,0,157,0,0,0.0
Noctume,attack,15,900,253,1,252,1,1,-0.0
Noctume,defense,48,900,210,2,208,1,2,1.0
Noctume,special attack,65,900,174,0,174,0,0,0.0
Noctume,special defense,49,900,139,3,136,1,3,1.584963
Noctume,speed,72,900,279,5,274,1,5,2.321928
Noctume,base_stat_total,329,900,160,0,160,0,0,0.0
Noctume,weight,250,900,177,2,175,1,2,1.0
Noctume,height,7,900,144,9,135,1,9,3.169925
Noctume,move,Defog,900,421,4,417,1,4,2.0
Noctyran,classification,Cunning Geminon,804,214,38,176,1,39,5.285402
Noctyran,types,dark,804,186,101,85,1,108,6.754888
Noctyran,ability,Telepathy,804,134,1,133,1,1,-0.0
Noctyran,hp,179,804,179,2,177,1,2,1.0
Noctyran,attack,66,804,225,1,224,1,1,-0.0
Noctyran,defense,99,804,212,3,209,1,3,1.584963
Noctyran,special attack,46,804,156,0,156,0,0,0.0
Noctyran,special defense,221,804,137,0,137,0,0,0.0
Noctyran,speed,94,804,241,1,240,1,1,-0.0
Noctyran,base_stat_total,705,804,128,0,128,0,0,0.0
Noctyran,weight,58,804,128,1,127,1,1,-0.0
Noctyran,height,15,804,111,2,109,1,2,1.0
Noctyran,move,Power Trip,804,366,3,363,1,3,1.584963
Noctyrmos,classification,Dread Geminon,856,209,33,176,1,33,5.044394
Noctyrmos,types,dark | dragon,856,150,41,109,1,43,5.426265
Noctyrmos,ability,Overgrow,856,120,3,117,1,3,1.584963
Noctyrmos,hp,198,856,207,1,206,1,1,-0.0
Noctyrmos,attack,73,856,248,1,247,1,1,-0.0
Noctyrmos,defense,116,856,210,1,209,1,1,-0.0
Noctyrmos,special attack,57,856,153,0,153,0,0,0.0
Noctyrmos,special defense,282,856,141,0,141,0,0,0.0
Noctyrmos,speed,112,856,279,1,278,1,1,-0.0
Noctyrmos,base_stat_total,838,856,224,0,224,0,0,0.0
Noctyrmos,weight,82,856,136,0,136,0,0,0.0
Noctyrmos,height,20,856,123,3,120,1,3,1.584963
Noctyrmos,move,Max Wyrmwind,856,387,1,386,1,1,-0.0
Noxiflam,classification,Miasma Geminon,926,278,50,228,1,51,5.672425
Noxiflam,types,ghost | fire,926,259,54,205,1,58,5.857981
Noxiflam,ability,Intimidate,926,118,1,117,1,1,-0.0
Noxiflam,hp,67,926,200,2,198,1,2,1.0
Noxiflam,attack,116,926,265,6,259,1,6,2.584963
Noxiflam,defense,120,926,205,3,202,1,3,1.584963
Noxiflam,special attack,61,926,183,1,182,1,1,-0.0
Noxiflam,special defense,68,926,129,1,128,1,1,-0.0
Noxiflam,speed,26,926,227,0,227,0,0,0.0
Noxiflam,base_stat_total,458,926,150,0,150,0,0,0.0
Noxiflam,weight,910,926,161,0,161,0,0,0.0
Noxiflam,height,24,926,141,3,138,1,3,1.584963
Noxiflam,move,Burn Up,926,411,5,406,1,5,2.321928
Noxiflamus,classification,Miasma Geminon,855,260,63,197,1,64,6.0
Noxiflamus,types,ghost | fire,855,207,47,160,1,48,5.584963
Noxiflamus,ability,Plus,855,147,0,147,0,0,0.0
Noxiflamus,hp,89,855,186,0,186,0,0,0.0
Noxiflamus,attack,154,855,275,2,273,1,2,1.0
Noxiflamus,defense,160,855,199,3,196,1,3,1.584963
Noxiflamus,special attack,68,855,159,0,159,0,0,0.0
Noxiflamus,special defense,86,855,128,0,128,0,0,0.0
Noxiflamus,speed,30,855,225,2,223,1,2,1.0
Noxiflamus,base_stat_total,587,855,190,0,190,0,0,0.0
Noxiflamus,weight,1153,855,161,0,161,0,0,0.0
Noxiflamus,height,28,855,157,1,156,1,1,-0.0
Noxiflamus,move,Shadow Claw,855,418,14,404,1,14,3.807355
Noxiflux,classification,Fluid Geminon,976,249,74,175,1,75,6.228819
Noxiflux,types,dark,976,250,107,143,1,116,6.857981
Noxiflux,ability,Schooling,976,128,0,128,0,0,0.0
Noxiflux,hp,54,976,255,1,254,1,1,-0.0
Noxiflux,attack,83,976,267,2,265,1,2,1.0
Noxiflux,defense,123,976,245,2,243,1,2,1.0
Noxiflux,special attack,93,976,183,0,183,0,0,0.0
Noxiflux,special defense,84,976,190,1,189,1,1,-0.0
Noxiflux,speed,77,976,296,0,296,0,0,0.0
Noxiflux,base_stat_total,514,976,204,0,204,0,0,0.0
Noxiflux,weight,1368,976,167,1,166,1,1,-0.0
Noxiflux,height,10,976,143,7,136,1,7,2.807355
Noxiflux,move,Fiery Wrath,976,428,10,418,1,10,3.321928
Noximass,classification,Ink Geminon,1151,354,86,268,1,87,6.442943
Noximass,types,dark,1151,368,160,208,1,168,7.392317
Noximass,ability,Water Compaction,1151,188,14,174,1,14,3.807355
Noximass,hp,37,1151,211,3,208,1,3,1.584963
Noximass,attack,56,1151,290,5,285,1,5,2.321928
Noximass,defense,85,1151,227,3,224,1,3,1.584963
Noximass,special attack,62,1151,199,3,196,1,3,1.584963
Noximass,special defense,57,1151,170,2,168,1,2,1.0
Noximass,speed,55,1151,298,1,297,1,1,-0.0
Noximass,base_stat_total,352,1151,195,0,195,0,0,0.0
Noximass,weight,855,1151,220,2,218,1,2,1.0
Noximass,height,7,1151,188,7,181,1,7,2.807355
Noximass,move,Dark Pulse,1151,484,3,481,1,3,1.584963
Noxime,classification,Miasma Geminon,1052,337,56,281,1,56,5.807355
Noxime,types,ghost | psychic,1052,330,16,314,1,17,4.087463
Noxime,ability,Poison Point,1052,162,11,151,1,11,3.459432
Noxime,hp,46,1052,174,2,172,1,2,1.0
Noxime,attack,78,1052,232,1,231,1,1,-0.0
Noxime,defense,83,1052,202,1,201,1,1,-0.0
Noxime,special attack,36,1052,186,2,184,1,2,1.0
Noxime,special defense,41,1052,150,1,149,1,1,-0.0
Noxime,speed,17,1052,252,1,251,1,1,-0.0
Noxime,base_stat_total,301,1052,154,0,154,0,0,0.0
Noxime,weight,607,1052,220,0,220,0,0,0.0
Noxime,height,14,1052,206,10,196,1,10,3.321928
Noxime,move,Nightmare,1052,423,33,390,1,33,5.044394
Noxithon,classification,Monolith Geminon,579,174,64,110,1,65,6.022368
Noxithon,types,dark | psychic,579,144,15,129,1,15,3.906891
Noxithon,ability,Guts,579,105,1,104,1,1,-0.0
Noxithon,hp,44,579,180,2,178,1,2,1.0
Noxithon,attack,106,579,187,0,187,0,0,0.0
Noxithon,defense,90,579,194,2,192,1,2,1.0
Noxithon,special attack,79,579,118,1,117,1,1,-0.0
Noxithon,special defense,73,579,116,1,115,1,1,-0.0
Noxithon,speed,94,579,203,0,203,0,0,0.0
Noxithon,base_stat_total,486,579,129,0,129,0,0,0.0
Noxithon,weight,1149,579,109,0,109,0,0,0.0
Noxithon,height,3,579,93,8,85,1,8,3.0
Noxithon,move,Max Darkness,579,319,27,292,1,27,4.754888
Noxitide,classification,Abyss Geminon,909,243,67,176,1,67,6.066089
Noxitide,types,dark,909,233,159,74,1,167,7.383704
Noxitide,ability,Tough Claws,909,134,3,131,1,3,1.584963
Noxitide,hp,68,909,228,0,228,0,0,0.0
Noxitide,attack,105,909,243,2,241,1,2,1.0
Noxitide,defense,164,909,223,0,223,0,0,0.0
Noxitide,special attack,124,909,170,0,170,0,0,0.0
Noxitide,special defense,114,909,154,3,151,1,3,1.584963
Noxitide,speed,97,909,259,1,258,1,1,-0.0
Noxitide,base_stat_total,672,909,189,0,189,0,0,0.0
Noxitide,weight,1796,909,173,0,173,0,0,0.0
Noxitide,height,15,909,158,3,155,1,3,1.584963
Noxitide,move,Flatter,909,416,1,415,1,1,-0.0
Noxivigil,classification,Spider Geminon,976,261,14,247,1,14,3.807355
Noxivigil,types,poison | normal,976,221,32,189,1,32,5.0
Noxivigil,ability,Insomnia,976,163,14,149,1,14,3.807355
Noxivigil,hp,86,976,228,1,227,1,1,-0.0
Noxivigil,attack,222,976,324,0,324,0,0,0.0
Noxivigil,defense,154,976,249,3,246,1,3,1.584963
Noxivigil,special attack,126,976,207,3,204,1,3,1.584963
Noxivigil,special defense,46,976,144,2,142,1,2,1.0
Noxivigil,speed,262,976,313,0,313,0,0,0.0
Noxivigil,base_stat_total,896,976,204,0,204,0,0,0.0
Noxivigil,weight,424,976,151,0,151,0,0,0.0
Noxivigil,height,25,976,136,2,134,1,2,1.0
Noxivigil,move,Lucky Chant,976,518,0,518,0,0,0.0
Noxskale,classification,Serpent Geminon,1131,347,59,288,1,60,5.906891
Noxskale,types,water | poison,1131,358,62,296,1,65,6.022368
Noxskale,ability,Shadow Shield,1131,181,7,174,1,7,2.807355
Noxskale,hp,56,1131,264,0,264,0,0,0.0
Noxskale,attack,23,1131,315,2,313,1,2,1.0
Noxskale,defense,125,1131,249,1,248,1,1,-0.0
Noxskale,special attack,43,1131,186,0,186,0,0,0.0
Noxskale,special defense,33,1131,197,1,196,1,1,-0.0
Noxskale,speed,72,1131,302,2,300,1,2,1.0
Noxskale,base_stat_total,352,1131,197,1,196,1,1,-0.0
Noxskale,weight,2274,1131,229,0,229,0,0,0.0
Noxskale,height,5,1131,206,9,197,1,9,3.169925
Noxskale,move,Poison Sting,1131,503,19,484,1,19,4.247928
Noxskalith,classification,Serpent Geminon,892,279,114,165,1,116,6.857981
Noxskalith,types,water | dragon,892,234,88,146,1,90,6.491853
Noxskalith,ability,Air Lock,892,143,0,143,0,0,0.0
Noxskalith,hp,108,892,216,0,216,0,0,0.0
Noxskalith,attack,43,892,244,0,244,0,0,0.0
Noxskalith,defense,241,892,233,0,233,0,0,0.0
Noxskalith,special attack,86,892,149,0,149,0,0,0.0
Noxskalith,special defense,66,892,179,0,179,0,0,0.0
Noxskalith,speed,127,892,252,2,250,1,2,1.0
Noxskalith,base_stat_total,671,892,211,1,210,1,1,-0.0
Noxskalith,weight,4321,892,178,0,178,0,0,0.0
Noxskalith,height,10,892,160,3,157,1,3,1.584963
Noxskalith,move,Bouncy Bubble,892,392,1,391,1,1,-0.0
Noxskalor,classification,Serpent Geminon,988,298,97,201,1,101,6.658211
Noxskalor,types,water | dragon,988,267,53,214,1,53,5.72792
Noxskalor,ability,Sniper,988,142,1,141,1,1,-0.0
Noxskalor,hp,82,988,236,0,236,0,0,0.0
Noxskalor,attack,39,988,277,3,274,1,3,1.584963
Noxskalor,defense,181,988,265,0,265,0,0,0.0
Noxskalor,special attack,73,988,173,1,172,1,1,-0.0
Noxskalor,special defense,55,988,183,3,180,1,3,1.584963
Noxskalor,speed,101,988,267,5,262,1,5,2.321928
Noxskalor,base_stat_total,531,988,189,0,189,0,0,0.0
Noxskalor,weight,3866,988,173,0,173,0,0,0.0
Noxskalor,height,8,988,166,10,156,1,10,3.321928
Noxskalor,move,Clanging Scales,988,439,1,438,1,1,-0.0
Noxspin,classification,Spider Geminon,1059,273,117,156,1,121,6.918863
Noxspin,types,poison,1059,243,178,65,1,204,7.672425
Noxspin,ability,Tinted Lens,1059,189,0,189,0,0,0.0
Noxspin,hp,47,1059,227,1,226,1,1,-0.0
Noxspin,attack,112,1059,307,6,301,1,6,2.584963
Noxspin,defense,80,1059,237,7,230,1,7,2.807355
Noxspin,special attack,63,1059,197,1,196,1,1,-0.0
Noxspin,special defense,22,1059,194,1,193,1,1,-0.0
Noxspin,speed,133,1059,282,2,280,1,2,1.0
Noxspin,base_stat_total,457,1059,176,0,176,0,0,0.0
Noxspin,weight,212,1059,153,0,153,0,0,0.0
Noxspin,height,12,1059,143,7,136,1,7,2.807355
Noxspin,move,Poison Jab,1059,523,23,500,1,24,4.584963
Noxweaver,classification,Spider Geminon,1105,250,100,150,1,101,6.658211
