entity,attribute,gold_value,entity_documents,cue_documents,support_documents,distortion_candidate_documents,covered,distinct_support_formulations,support_formulation_entropy_bits
Lithosynx,ability,Trace,998,165,152,13,1,153,7.257388
Lithosynx,hp,95,998,200,80,120,1,80,6.321928
Lithosynx,attack,68,998,162,71,91,1,71,6.149747
Lithosynx,defense,75,998,132,69,63,1,70,6.129283
Lithosynx,special attack,69,998,110,50,60,1,50,5.643856
Lithosynx,special defense,73,998,85,51,34,1,51,5.672425
Lithosynx,speed,117,998,335,210,125,1,211,7.721099
Lithosynx,base_stat_total,497,998,176,94,82,1,93,6.533312
Lithosynx,weight,890,998,179,126,53,1,126,6.97728
Lithosynx,height,6,998,160,99,61,1,99,6.629357
Lithosynx,move,Stealth Rock,998,306,113,193,1,114,6.83289
Lithvigil,classification,Stone Geminon,1063,315,199,116,1,200,7.643856
Lithvigil,types,rock,1063,281,257,24,1,273,8.090733
Lithvigil,ability,Frisk,1063,171,159,12,1,160,7.321928
Lithvigil,hp,65,1063,163,57,106,1,57,5.83289
Lithvigil,attack,43,1063,151,75,76,1,76,6.247928
Lithvigil,defense,52,1063,133,61,72,1,60,5.89795
Lithvigil,special attack,43,1063,106,67,39,1,67,6.066089
Lithvigil,special defense,44,1063,88,63,25,1,62,5.945534
Lithvigil,speed,73,1063,329,153,176,1,152,7.244316
Lithvigil,base_stat_total,320,1063,215,130,85,1,125,6.917678
Lithvigil,weight,556,1063,182,118,64,1,118,6.882643
Lithvigil,height,4,1063,153,95,58,1,96,6.584963
Lithvigil,move,Wide Guard,1063,313,146,167,1,146,7.186067
Loredict,classification,Tome Geminon,640,231,160,71,1,161,7.330917
Loredict,types,ghost,640,225,196,29,1,214,7.741467
Loredict,ability,Justified,640,111,107,4,1,107,6.741467
Loredict,hp,76,640,115,34,81,1,34,5.087463
Loredict,attack,153,640,280,156,124,1,157,7.294621
Loredict,defense,148,640,223,121,102,1,121,6.918863
Loredict,special attack,112,640,58,37,21,1,37,5.209453
Loredict,special defense,78,640,56,28,28,1,28,4.807355
Loredict,speed,45,640,212,87,125,1,87,6.442943
Loredict,base_stat_total,612,640,146,83,63,1,83,6.375039
Loredict,weight,1202,640,170,105,65,1,105,6.714246
Loredict,height,2,640,155,102,53,1,102,6.672425
Loredict,move,Shadow Punch,640,348,90,258,1,91,6.507795
Lorelith,classification,Tome Geminon,293,111,72,39,1,74,6.209453
Lorelith,types,ghost,293,106,91,15,1,94,6.554589
Lorelith,ability,Normalize,293,57,44,13,1,45,5.491853
Lorelith,hp,46,293,56,24,32,1,24,4.584963
Lorelith,attack,96,293,76,51,25,1,52,5.70044
Lorelith,defense,102,293,78,54,24,1,54,5.754888
Lorelith,special attack,66,293,38,30,8,1,30,4.906891
Lorelith,special defense,47,293,41,30,11,1,30,4.906891
Lorelith,speed,30,293,80,41,39,1,41,5.357552
Lorelith,base_stat_total,387,293,44,29,15,1,29,4.857981
Lorelith,weight,707,293,73,43,30,1,43,5.426265
Lorelith,height,1,293,69,40,29,1,40,5.321928
Lorelith,move,Destiny Bond,293,116,48,68,1,49,5.61471
Lumareson,classification,Resonator Geminon,779,194,126,68,1,127,6.988685
Lumareson,types,water | steel,779,169,141,28,1,143,7.159871
Lumareson,ability,Stall,779,112,99,13,1,99,6.623856
Lumareson,hp,131,779,190,69,121,1,69,6.108524
Lumareson,attack,121,779,168,55,113,1,55,5.78136
Lumareson,defense,101,779,121,49,72,1,49,5.61471
Lumareson,special attack,93,779,63,24,39,1,24,4.584963
Lumareson,special defense,135,779,166,77,89,1,77,6.266787
Lumareson,speed,110,779,161,55,106,1,55,5.78136
Lumareson,base_stat_total,691,779,165,102,63,1,102,6.672425
Lumareson,weight,2208,779,173,93,80,1,93,6.539159
Lumareson,height,29,779,121,78,43,1,78,6.285402
Lumareson,move,Oceanic Operetta,779,283,103,180,1,103,6.686501
Lumastellus,classification,Titan Geminon,868,282,186,96,1,188,7.554589
Lumastellus,types,water | steel,868,193,163,30,1,163,7.348728
Lumastellus,ability,Slow Start,868,199,132,67,1,134,7.066089
Lumastellus,hp,171,868,193,74,119,1,74,6.209453
Lumastellus,attack,158,868,190,63,127,1,63,5.97728
Lumastellus,defense,125,868,131,61,70,1,61,5.930737
Lumastellus,special attack,110,868,75,36,39,1,36,5.169925
Lumastellus,special defense,172,868,167,86,81,1,86,6.426265
Lumastellus,speed,129,868,301,65,236,1,65,6.022368
Lumastellus,base_stat_total,865,868,197,131,66,1,130,7.018156
Lumastellus,weight,2598,868,204,121,83,1,121,6.918863
Lumastellus,height,36,868,173,118,55,1,118,6.882643
Lumastellus,move,Sunsteel Strike,868,312,132,180,1,133,7.055282
Luminastra,classification,Orb Geminon,445,127,76,51,1,77,6.266787
Luminastra,types,psychic,445,120,111,9,1,120,6.906891
Luminastra,ability,Guts,445,93,81,12,1,84,6.392317
Luminastra,hp,80,445,77,28,49,1,28,4.807355
Luminastra,attack,208,445,185,99,86,1,99,6.629357
Luminastra,defense,148,445,83,48,35,1,49,5.61471
Luminastra,special attack,131,445,33,21,12,1,21,4.392317
Luminastra,special defense,53,445,106,53,53,1,53,5.72792
Luminastra,speed,119,445,104,36,68,1,36,5.169925
Luminastra,base_stat_total,739,445,91,49,42,1,49,5.61471
Luminastra,weight,819,445,74,40,34,1,40,5.321928
Luminastra,height,26,445,67,42,25,1,42,5.392317
Luminastra,move,Teleport,445,239,76,163,1,78,6.285402
Luminym,classification,Core Geminon,507,170,114,56,1,115,6.84549
Luminym,types,psychic,507,163,157,6,1,166,7.375039
Luminym,ability,Flame Body,507,86,72,14,1,73,6.189825
Luminym,hp,55,507,79,33,46,1,33,5.044394
Luminym,attack,131,507,186,132,54,1,132,7.044394
Luminym,defense,90,507,119,49,70,1,49,5.61471
Luminym,special attack,82,507,49,26,23,1,26,4.70044
Luminym,special defense,36,507,147,72,75,1,71,6.142147
Luminym,speed,85,507,112,49,63,1,49,5.61471
Luminym,base_stat_total,479,507,76,42,34,1,42,5.392317
Luminym,weight,512,507,108,77,31,1,77,6.266787
Luminym,height,16,507,101,65,36,1,65,6.022368
Luminym,move,Wonder Room,507,248,73,175,1,73,6.182426
Luricrusta,classification,Trap Geminon,800,260,158,102,1,157,7.291123
Luricrusta,types,grass | ground,800,206,158,48,1,159,7.312883
Luricrusta,ability,Bulletproof,800,172,157,15,1,159,7.309428
Luricrusta,hp,172,800,280,115,165,1,115,6.84549
Luricrusta,attack,134,800,225,77,148,1,77,6.266787
Luricrusta,defense,168,800,286,109,177,1,110,6.78136
Luricrusta,special attack,126,800,75,40,35,1,40,5.321928
Luricrusta,special defense,85,800,75,43,32,1,44,5.459432
Luricrusta,speed,41,800,258,96,162,1,97,6.599913
Luricrusta,base_stat_total,726,800,167,83,84,1,83,6.375039
Luricrusta,weight,978,800,161,97,64,1,98,6.61471
Luricrusta,height,27,800,139,91,48,1,91,6.507795
Luricrusta,move,Snap Trap,800,363,135,228,1,137,7.098032
Lurisona,classification,Bloom Geminon,493,165,98,67,1,99,6.629357
Lurisona,types,grass,493,134,133,1,1,142,7.149747
Lurisona,ability,Dazzling,493,102,82,20,1,84,6.392317
Lurisona,hp,110,493,103,51,52,1,51,5.672425
Lurisona,attack,90,493,61,36,25,1,36,5.169925
Lurisona,defense,116,493,112,53,59,1,53,5.72792
Lurisona,special attack,79,493,31,24,7,1,24,4.584963
Lurisona,special defense,51,493,42,29,13,1,30,4.906891
Lurisona,speed,29,493,96,43,53,1,43,5.426265
Lurisona,base_stat_total,475,493,57,30,27,1,30,4.906891
Lurisona,weight,575,493,110,76,34,1,75,6.221612
Lurisona,height,16,493,107,65,42,1,64,5.991599
Lurisona,move,Grass Whistle,493,149,86,63,1,86,6.426265
Lymgloom,classification,Slime Geminon,733,197,132,65,1,132,7.044394
Lymgloom,types,ghost,733,188,181,7,1,189,7.562242
Lymgloom,ability,Liquid Ooze,733,135,126,9,1,126,6.972937
Lymgloom,hp,54,733,94,33,61,1,33,5.044394
Lymgloom,attack,61,733,83,36,47,1,37,5.209453
Lymgloom,defense,87,733,117,59,58,1,60,5.906891
Lymgloom,special attack,106,733,226,98,128,1,98,6.61471
Lymgloom,special defense,111,733,313,89,224,1,89,6.475733
Lymgloom,speed,69,733,157,58,99,1,58,5.857981
Lymgloom,base_stat_total,488,733,128,70,58,1,70,6.129283
Lymgloom,weight,862,733,137,102,35,1,101,6.652817
Lymgloom,height,5,733,133,81,52,1,80,6.315159
Lymgloom,move,Shadow Ball,733,308,120,188,1,120,6.906891
Lyradrakon,classification,Stone Geminon,387,137,100,37,1,103,6.686501
Lyradrakon,types,water | dragon,387,133,112,21,1,112,6.807355
Lyradrakon,ability,Solid Rock,387,70,59,11,1,59,5.882643
Lyradrakon,hp,70,387,52,19,33,1,19,4.247928
Lyradrakon,attack,161,387,120,69,51,1,69,6.108524
Lyradrakon,defense,91,387,45,21,24,1,21,4.392317
Lyradrakon,special attack,100,387,17,10,7,1,10,3.321928
Lyradrakon,special defense,100,387,27,19,8,1,19,4.247928
Lyradrakon,speed,27,387,112,53,59,1,53,5.72792
Lyradrakon,base_stat_total,549,387,40,25,15,1,25,4.643856
Lyradrakon,weight,558,387,96,50,46,1,50,5.643856
Lyradrakon,height,3,387,89,52,37,1,52,5.70044
Lyradrakon,move,Outrage,387,167,73,94,1,73,6.159047
Lyralith,classification,Stone Geminon,335,111,84,27,1,84,6.385862
Lyralith,types,water | dragon,335,131,107,24,1,107,6.741467
Lyralith,ability,Rock Head,335,43,38,5,1,38,5.247928
Lyralith,hp,48,335,49,21,28,1,21,4.392317
Lyralith,attack,95,335,88,52,36,1,52,5.70044
Lyralith,defense,63,335,25,13,12,1,13,3.70044
Lyralith,special attack,67,335,31,21,10,1,21,4.392317
Lyralith,special defense,60,335,30,17,13,1,17,4.087463
Lyralith,speed,19,335,86,31,55,1,31,4.954196
Lyralith,base_stat_total,352,335,60,35,25,1,35,5.129283
Lyralith,weight,328,335,93,58,35,1,58,5.857981
Lyralith,height,2,335,84,57,27,1,58,5.857981
Lyralith,move,Sparkling Aria,335,128,42,86,1,42,5.392317
Mentaflow,classification,Conduit Geminon,92,34,28,6,1,28,4.807355
Mentaflow,types,psychic,92,41,40,1,1,43,5.426265
Mentaflow,ability,Teravolt,92,13,13,0,1,13,3.70044
Mentaflow,hp,93,92,28,8,20,1,8,3.0
Mentaflow,attack,87,92,23,11,12,1,11,3.459432
Mentaflow,defense,82,92,11,3,8,1,3,1.584963
Mentaflow,special attack,84,92,10,4,6,1,4,2.0
Mentaflow,special defense,63,92,7,4,3,1,4,2.0
Mentaflow,speed,96,92,36,14,22,1,14,3.807355
Mentaflow,base_stat_total,505,92,22,14,8,1,14,3.807355
Mentaflow,weight,76,92,29,21,8,1,21,4.392317
Mentaflow,height,3,92,25,15,10,1,15,3.906891
Mentaflow,move,Psywave,92,37,14,23,1,14,3.807355
Miasglo,classification,Miasma Geminon,471,187,116,71,1,119,6.894818
Miasglo,types,poison,471,184,177,7,1,186,7.539159
Miasglo,ability,Natural Cure,471,101,98,3,1,98,6.61471
Miasglo,hp,22,471,188,83,105,1,83,6.375039
Miasglo,attack,65,471,69,30,39,1,30,4.906891
Miasglo,defense,25,471,161,72,89,1,72,6.169925
Miasglo,special attack,82,471,155,74,81,1,74,6.209453
Miasglo,special defense,72,471,44,28,16,1,28,4.807355
Miasglo,speed,79,471,168,80,88,1,80,6.321928
Miasglo,base_stat_total,345,471,125,73,52,1,73,6.189825
Miasglo,weight,257,471,126,89,37,1,89,6.475733
Miasglo,height,5,471,110,73,37,1,73,6.189825
Miasglo,move,Smog,471,248,99,149,1,103,6.686501
Miregros,classification,Mire Geminon,1041,350,252,98,1,256,8.0
Miregros,types,ground | poison,1041,291,229,62,1,232,7.857981
Miregros,ability,Water Veil,1041,170,143,27,1,142,7.145885
Miregros,hp,93,1041,176,55,121,1,55,5.78136
Miregros,attack,121,1041,327,148,179,1,148,7.209453
Miregros,defense,45,1041,221,118,103,1,119,6.894818
Miregros,special attack,118,1041,229,91,138,1,91,6.507795
Miregros,special defense,109,1041,120,63,57,1,64,6.0
Miregros,speed,90,1041,230,76,154,1,76,6.247928
Miregros,base_stat_total,576,1041,214,122,92,1,122,6.930737
Miregros,weight,659,1041,225,131,94,1,131,7.033423
Miregros,height,54,1041,186,101,85,1,101,6.658211
Miregros,move,Bonemerang,1041,454,142,312,1,142,7.149747
Mirelin,classification,Mire Geminon,963,294,206,88,1,209,7.707359
Mirelin,types,ground | poison,963,258,213,45,1,215,7.748193
Mirelin,ability,Slush Rush,963,138,122,16,1,122,6.926254
Mirelin,hp,56,963,173,71,102,1,71,6.149747
Mirelin,attack,81,963,287,151,136,1,151,7.238405
Mirelin,defense,31,963,204,112,92,1,112,6.807355
Mirelin,special attack,74,963,153,86,67,1,86,6.426265
Mirelin,special defense,65,963,115,73,42,1,73,6.189825
Mirelin,speed,56,963,233,100,133,1,100,6.643856
Mirelin,base_stat_total,363,963,183,110,73,1,110,6.78136
Mirelin,weight,412,963,211,148,63,1,149,7.219169
Mirelin,height,32,963,183,115,68,1,115,6.84549
Mirelin,move,Max Quake,963,384,118,266,1,119,6.890224
Mirelumen,classification,Glow Geminon,760,258,165,93,1,165,7.366322
Mirelumen,types,poison,760,220,203,17,1,214,7.741467
Mirelumen,ability,Damp,760,143,135,8,1,136,7.087463
Mirelumen,hp,80,760,101,43,58,1,43,5.426265
Mirelumen,attack,128,760,195,95,100,1,95,6.569856
Mirelumen,defense,144,760,153,78,75,1,79,6.303781
Mirelumen,special attack,57,760,76,40,36,1,40,5.321928
Mirelumen,special defense,82,760,63,35,28,1,35,5.129283
Mirelumen,speed,160,760,215,102,113,1,102,6.672425
Mirelumen,base_stat_total,651,760,138,77,61,1,77,6.266787
Mirelumen,weight,3963,760,189,113,76,1,113,6.820179
Mirelumen,height,29,760,163,99,64,1,99,6.629357
Mirelumen,move,Cross Poison,760,319,110,209,1,110,6.78136
Mirelure,classification,Sludge Geminon,753,269,193,76,1,192,7.582094
Mirelure,types,poison,753,228,219,9,1,228,7.83047
Mirelure,ability,Cute Charm,753,133,119,14,1,119,6.890224
Mirelure,hp,51,753,119,41,78,1,41,5.357552
Mirelure,attack,86,753,202,94,108,1,94,6.554589
Mirelure,defense,93,753,170,83,87,1,83,6.375039
Mirelure,special attack,38,753,89,47,42,1,47,5.554589
Mirelure,special defense,56,753,83,38,45,1,38,5.247928
Mirelure,speed,100,753,238,113,125,1,113,6.820179
Mirelure,base_stat_total,424,753,134,73,61,1,73,6.189825
Mirelure,weight,2331,753,199,128,71,1,128,7.0
Mirelure,height,17,753,168,104,64,1,104,6.70044
Mirelure,move,Max Ooze,753,297,118,179,1,119,6.894818
Mirexol,classification,Shell Geminon,1001,303,218,85,1,220,7.778853
Mirexol,types,poison | ground,1001,272,207,65,1,208,7.70044
Mirexol,ability,Shell Armor,1001,175,149,26,1,150,7.228819
Mirexol,hp,40,1001,161,61,100,1,61,5.930737
Mirexol,attack,66,1001,163,83,80,1,83,6.375039
Mirexol,defense,5,1001,296,159,137,1,161,7.327504
Mirexol,special attack,71,1001,236,126,110,1,126,6.97728
Mirexol,special defense,72,1001,186,86,100,1,85,6.403009
Mirexol,speed,44,1001,178,86,92,1,86,6.426265
Mirexol,base_stat_total,298,1001,168,111,57,1,110,6.776398
Mirexol,weight,143,1001,222,159,63,1,157,7.282978
Mirexol,height,9,1001,189,118,71,1,116,6.842347
Mirexol,move,Poison Jab,1001,388,123,265,1,124,6.954196
Mirexsol,classification,Shell Geminon,895,252,191,61,1,193,7.592457
Mirexsol,types,poison | ground,895,247,189,58,1,191,7.577429
Mirexsol,ability,Heatproof,895,146,136,10,1,137,7.098032
Mirexsol,hp,66,895,120,42,78,1,42,5.392317
Mirexsol,attack,105,895,234,103,131,1,103,6.686501
Mirexsol,defense,8,895,237,123,114,1,123,6.942515
Mirexsol,special attack,106,895,245,108,137,1,108,6.754888
Mirexsol,special defense,106,895,108,46,62,1,46,5.523562
Mirexsol,speed,66,895,180,79,101,1,79,6.303781
Mirexsol,base_stat_total,457,895,152,73,79,1,73,6.189825
Mirexsol,weight,214,895,211,134,77,1,133,7.051164
Mirexsol,height,15,895,176,100,76,1,99,6.623856
Mirexsol,move,Poison Jab,895,369,94,275,1,95,6.569856
Mirexterra,classification,Shell Geminon,1013,308,213,95,1,214,7.741467
Mirexterra,types,poison | ground,1013,252,206,46,1,209,7.707359
Mirexterra,ability,Clear Body,1013,165,143,22,1,142,7.145885
Mirexterra,hp,73,1013,137,46,91,1,46,5.523562
Mirexterra,attack,124,1013,169,86,83,1,86,6.426265
Mirexterra,defense,10,1013,319,164,155,1,165,7.366322
Mirexterra,special attack,142,1013,323,154,169,1,154,7.266787
Mirexterra,special defense,144,1013,204,79,125,1,79,6.303781
Mirexterra,speed,82,1013,217,66,151,1,67,6.066089
Mirexterra,base_stat_total,575,1013,182,85,97,1,85,6.409391
Mirexterra,weight,300,1013,229,175,54,1,175,7.451211
Mirexterra,height,19,1013,204,132,72,1,132,7.044394
Mirexterra,move,Mud Bomb,1013,442,105,337,1,106,6.72792
Mirrgeist,classification,Mirror Geminon,100,47,39,8,1,39,5.285402
Mirrgeist,types,fairy | ghost,100,42,34,8,1,34,5.087463
Mirrgeist,ability,Contrary,100,18,15,3,1,16,4.0
Mirrgeist,hp,68,100,22,11,11,1,11,3.459432
Mirrgeist,attack,34,100,29,12,17,1,12,3.584963
Mirrgeist,defense,101,100,40,24,16,1,24,4.584963
Mirrgeist,special attack,65,100,12,8,4,1,8,3.0
Mirrgeist,special defense,79,100,22,10,12,1,10,3.321928
Mirrgeist,speed,57,100,22,12,10,1,12,3.584963
Mirrgeist,base_stat_total,404,100,19,12,7,1,13,3.70044
Mirrgeist,weight,1590,100,37,21,16,1,21,4.392317
Mirrgeist,height,9,100,36,21,15,1,21,4.392317
Mirrgeist,move,Spectral Thief,100,40,12,28,1,12,3.584963
Mistorb,classification,Mist Geminon,897,277,196,81,1,197,7.622052
Mistorb,types,water,897,270,260,10,1,281,8.134426
Mistorb,ability,Slush Rush,897,147,139,8,1,141,7.139551
Mistorb,hp,52,897,245,79,166,1,80,6.321928
Mistorb,attack,28,897,187,98,89,1,98,6.61471
Mistorb,defense,59,897,126,64,62,1,64,6.0
Mistorb,special attack,49,897,106,77,29,1,77,6.266787
Mistorb,special defense,77,897,233,136,97,1,136,7.087463
Mistorb,speed,71,897,261,116,145,1,117,6.870365
Mistorb,base_stat_total,336,897,174,108,66,1,107,6.736369
Mistorb,weight,137,897,190,143,47,1,143,7.159871
Mistorb,height,5,897,173,121,52,1,122,6.930737
Mistorb,move,Aqua Ring,897,343,134,209,1,135,7.076816
Mistorium,classification,Echo Geminon,617,191,113,78,1,116,6.853271
Mistorium,types,water | normal,617,138,108,30,1,108,6.754888
Mistorium,ability,Misty Surge,617,113,99,14,1,99,6.629357
Mistorium,hp,125,617,179,87,92,1,87,6.442943
Mistorium,attack,124,617,191,93,98,1,93,6.539159
Mistorium,defense,44,617,100,66,34,1,66,6.044394
Mistorium,special attack,52,617,48,33,15,1,33,5.044394
Mistorium,special defense,55,617,89,54,35,1,54,5.754888
Mistorium,speed,97,617,144,69,75,1,70,6.129283
Mistorium,base_stat_total,497,617,114,73,41,1,73,6.189825
Mistorium,weight,507,617,111,80,31,1,79,6.296928
Mistorium,height,37,617,94,55,39,1,54,5.744996
Mistorium,move,Echoed Voice,617,255,93,162,1,94,6.554589
Mistorox,classification,Echo Geminon,812,245,162,83,1,163,7.348728
Mistorox,types,water | normal,812,175,147,28,1,147,7.199672
Mistorox,ability,Intimidate,812,147,137,10,1,139,7.118941
Mistorox,hp,80,812,212,82,130,1,82,6.357552
Mistorox,attack,78,812,328,104,224,1,104,6.70044
Mistorox,defense,30,812,176,100,76,1,100,6.63841
Mistorox,special attack,35,812,77,44,33,1,44,5.459432
Mistorox,special defense,33,812,117,55,62,1,55,5.771641
Mistorox,speed,69,812,229,94,135,1,94,6.554589
Mistorox,base_stat_total,325,812,186,107,79,1,106,6.722775
Mistorox,weight,317,812,161,121,40,1,121,6.918863
Mistorox,height,22,812,144,91,53,1,91,6.507795
Mistorox,move,Quick Attack,812,356,137,219,1,137,7.098032
Monulimm,classification,Monument Geminon,701,207,105,102,1,106,6.72792
Monulimm,types,ghost | rock,701,120,78,42,1,78,6.285402
Monulimm,ability,Sheer Force,701,82,61,21,1,62,5.954196
Monulimm,hp,165,701,124,60,64,1,60,5.906891
Monulimm,attack,144,701,143,71,72,1,71,6.149747
Monulimm,defense,119,701,106,56,50,1,56,5.807355
Monulimm,special attack,135,701,92,56,36,1,56,5.807355
Monulimm,special defense,171,701,152,99,53,1,100,6.643856
Monulimm,speed,97,701,96,42,54,1,42,5.392317
Monulimm,base_stat_total,831,701,113,76,37,1,76,6.247928
Monulimm,weight,974,701,131,91,40,1,91,6.507795
Monulimm,height,25,701,115,74,41,1,74,6.209453
Monulimm,move,Confuse Ray,701,202,39,163,1,39,5.285402
Mournstase,classification,Mist Geminon,641,201,148,53,1,151,7.238405
Mournstase,types,ghost,641,202,194,8,1,212,7.72792
Mournstase,ability,Truant,641,105,97,8,1,97,6.599913
Mournstase,hp,33,641,255,63,192,1,63,5.97728
Mournstase,attack,36,641,157,55,102,1,56,5.807355
Mournstase,defense,58,641,88,42,46,1,42,5.392317
Mournstase,special attack,62,641,60,31,29,1,31,4.954196
Mournstase,special defense,112,641,224,116,108,1,116,6.857981
Mournstase,speed,56,641,127,45,82,1,45,5.491853
Mournstase,base_stat_total,357,641,119,76,43,1,76,6.247928
Mournstase,weight,1369,641,138,92,46,1,92,6.523562
Mournstase,height,3,641,123,85,38,1,85,6.409391
Mournstase,move,Curse,641,262,94,168,1,94,6.554589
Mournveil,classification,Mist Geminon,618,205,130,75,1,130,7.022368
Mournveil,types,ghost,618,191,187,4,1,202,7.658211
Mournveil,ability,Drizzle,618,135,124,11,1,125,6.965784
Mournveil,hp,20,618,188,81,107,1,81,6.33985
Mournveil,attack,24,618,121,43,78,1,43,5.426265
Mournveil,defense,35,618,109,46,63,1,46,5.523562
Mournveil,special attack,41,618,65,36,29,1,36,5.169925
Mournveil,special defense,76,618,158,77,81,1,77,6.266787
Mournveil,speed,35,618,91,40,51,1,40,5.321928
Mournveil,base_stat_total,231,618,124,78,46,1,79,6.303781
Mournveil,weight,805,618,162,97,65,1,97,6.599913
Mournveil,height,2,618,138,93,45,1,95,6.569856
Mournveil,move,Confuse Ray,618,204,64,140,1,65,6.022368
Murkdorm,classification,Slumber Geminon,990,237,168,69,1,168,7.392317
Murkdorm,types,ground | normal,990,237,183,54,1,185,7.531381
Murkdorm,ability,Comatose,990,186,180,6,1,181,7.499846
Murkdorm,hp,66,990,137,35,102,1,35,5.129283
Murkdorm,attack,74,990,103,46,57,1,46,5.523562
Murkdorm,defense,28,990,282,171,111,1,171,7.417853
Murkdorm,special attack,120,990,391,215,176,1,215,7.748193
Murkdorm,special defense,58,990,229,44,185,1,44,5.459432
Murkdorm,speed,94,990,281,119,162,1,117,6.854861
Murkdorm,base_stat_total,440,990,198,92,106,1,92,6.523562
Murkdorm,weight,2139,990,186,118,68,1,118,6.882643
Murkdorm,height,4,990,151,98,53,1,100,6.643856
Murkdorm,move,Earth Power,990,523,161,362,1,163,7.348728
Murkhaunt,classification,Spirit Geminon,961,209,151,58,1,150,7.22516
Murkhaunt,types,dark | ghost,961,210,160,50,1,160,7.321928
Murkhaunt,ability,Regenerator,961,204,193,11,1,196,7.61471
Murkhaunt,hp,85,961,179,71,108,1,71,6.149747
Murkhaunt,attack,57,961,207,95,112,1,96,6.584963
Murkhaunt,defense,160,961,306,186,120,1,186,7.539159
Murkhaunt,special attack,121,961,218,124,94,1,124,6.954196
Murkhaunt,special defense,113,961,150,85,65,1,85,6.409391
Murkhaunt,speed,138,961,305,162,143,1,162,7.33985
Murkhaunt,base_stat_total,674,961,188,98,90,1,98,6.61471
Murkhaunt,weight,76,961,151,120,31,1,120,6.906891
Murkhaunt,height,13,961,131,83,48,1,83,6.375039
Murkhaunt,move,Shadow Punch,961,427,133,294,1,132,7.036238
Murkore,classification,Shell Geminon,824,272,196,76,1,198,7.629357
Murkore,types,dark,824,242,229,13,1,238,7.894818
Murkore,ability,Stamina,824,128,116,12,1,116,6.857981
Murkore,hp,82,824,168,57,111,1,57,5.83289
Murkore,attack,95,824,274,142,132,1,142,7.149747
Murkore,defense,32,824,153,72,81,1,72,6.169925
Murkore,special attack,46,824,53,27,26,1,28,4.807355
Murkore,special defense,23,824,119,60,59,1,60,5.906891
Murkore,speed,48,824,220,70,150,1,70,6.129283
Murkore,base_stat_total,326,824,176,100,76,1,99,6.623856
Murkore,weight,406,824,207,133,74,1,132,7.040245
Murkore,height,16,824,185,98,87,1,97,6.594302
Murkore,move,Quash,824,406,149,257,1,151,7.238405
Murkrazor,classification,Razor Geminon,761,243,148,95,1,149,7.219169
Murkrazor,types,dark | water,761,202,165,37,1,166,7.375039
Murkrazor,ability,Hyper Cutter,761,136,122,14,1,123,6.938067
Murkrazor,hp,120,761,255,72,183,1,74,6.209453
Murkrazor,attack,151,761,391,196,195,1,198,7.629357
Murkrazor,defense,53,761,125,59,66,1,59,5.882643
Murkrazor,special attack,69,761,48,29,19,1,29,4.857981
Murkrazor,special defense,34,761,121,63,58,1,64,6.0
Murkrazor,speed,77,761,191,58,133,1,59,5.882643
Murkrazor,base_stat_total,504,761,127,57,70,1,57,5.83289
Murkrazor,weight,690,761,174,100,74,1,100,6.643856
Murkrazor,height,27,761,143,78,65,1,78,6.285402
Murkrazor,move,Aqua Ring,761,429,110,319,1,110,6.78136
Murktox,classification,Mire Geminon,933,248,182,66,1,182,7.507795
Murktox,types,ground | poison,933,260,192,68,1,197,7.622052
Murktox,ability,Guts,933,171,163,8,1,163,7.345357
Murktox,hp,45,933,168,54,114,1,54,5.754888
Murktox,attack,50,933,137,51,86,1,51,5.672425
Murktox,defense,18,933,240,124,116,1,125,6.965784
Murktox,special attack,80,933,236,131,105,1,131,7.033423
Murktox,special defense,35,933,85,44,41,1,44,5.459432
Murktox,speed,59,933,201,74,127,1,75,6.228819
Murktox,base_stat_total,287,933,193,136,57,1,137,7.098032
Murktox,weight,1258,933,170,101,69,1,101,6.658211
Murktox,height,3,933,146,95,51,1,96,6.584963
Murktox,move,Smog,933,437,161,276,1,161,7.330917
Murkvex,classification,Titan Geminon,990,298,212,86,1,213,7.73471
Murkvex,types,ground | normal,990,263,192,71,1,194,7.599913
Murkvex,ability,Moody,990,175,158,17,1,159,7.312883
Murkvex,hp,91,990,155,52,103,1,52,5.70044
Murkvex,attack,94,990,93,42,51,1,42,5.392317
Murkvex,defense,33,990,326,197,129,1,198,7.629357
Murkvex,special attack,168,990,352,196,156,1,196,7.61471
Murkvex,special defense,74,990,83,46,37,1,46,5.523562
Murkvex,speed,116,990,326,134,192,1,134,7.066089
Murkvex,base_stat_total,576,990,206,90,116,1,90,6.491853
Murkvex,weight,2516,990,225,137,88,1,137,7.098032
Murkvex,height,6,990,195,136,59,1,136,7.087463
Murkvex,move,Feint,990,482,123,359,1,123,6.942515
Mystream,classification,Steam Geminon,425,136,68,68,1,70,6.129283
Mystream,types,water,425,93,82,11,1,88,6.459432
Mystream,ability,Cute Charm,425,49,44,5,1,46,5.523562
Mystream,hp,81,425,55,21,34,1,21,4.392317
Mystream,attack,42,425,69,33,36,1,33,5.044394
Mystream,defense,97,425,40,25,15,1,25,4.643856
Mystream,special attack,74,425,66,38,28,1,38,5.247928
Mystream,special defense,113,425,64,30,34,1,30,4.906891
Mystream,speed,106,425,87,34,53,1,34,5.087463
Mystream,base_stat_total,513,425,50,28,22,1,28,4.807355
Mystream,weight,219,425,72,54,18,1,54,5.754888
